quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
440	2.0	68	68	1	1	3/2	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
442	4.0	69	69	0	0	3/2	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
446	2.0	69	69	1	1	3/2	2	1	iv		G	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
448	4.0	70	70	0	0	3/2	2	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
452	2.0	70	70	1	1	3/2	2	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
454	6.0	71	71	0	0	3/2	2	1	IV}{		G	I		IV	IV						}{	M	0	0	-1, 3, 0		-1	-1
460	6.0	72	72	0	0	3/2	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
466	4.0	73	73	0	0	3/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
470	2.0	73	73	1	1	3/2	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
472	4.0	74	74	0	0	3/2	2	1	IV6(2)		G	I		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
476	2.0	74	74	1	1	3/2	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
478	4.0	75	75	0	0	3/2	2	1	.bIII6(2)		G	I		bIII6(2)	bIII		6	2				M	0	0	1, -2, -1		-3	1
482	2.0	75	75	1	1	3/2	2	1	.bIII6		G	I		bIII6	bIII		6					M	0	0	1, -2, -3		-3	1
484	2.0	76	76	0	0	3/2	2	1	ii6(b2)		G	I		ii6(b2)	ii		6	b2				m	0	0	-1, 3, -3		2	-1
486	4.0	76	76	1/2	1/2	3/2	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
490	2.0	77	77	0	0	3/2	2	1	I6(2)		G	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
492	4.0	77	77	1/2	1/2	3/2	2	1	i6		G	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
496	2.0	78	78	0	0	3/2	2	1	V7/V		G	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
498	2.0	78	78	1/2	1/2	3/2	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
500	2.0	78	78	1	1	3/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
502	4.0	79	79	0	0	3/2	2	1	II6		G	I		II6	II		6					M	0	0	6, 3, 2		2	6
506	2.0	79	79	1	1	3/2	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
508	2.0	80	80	0	0	3/2	2	1	I6(2)		G	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
510	2.0	80	80	1/2	1/2	3/2	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
512	2.0	80	80	1	1	3/2	2	1	i6		G	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
514	4.0	81	81	0	0	3/2	2	1	II		G	I		II	II							M	0	0	2, 6, 3		2	2
518	2.0	81	81	1	1	3/2	2	1	vii%65		G	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
520	2.0	82	82	0	0	3/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
522	2.0	82	82	1/2	1/2	3/2	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
524	2.0	82	82	1	1	3/2	2	1	viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
526	4.0	83	83	0	0	3/2	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
530	2.0	83	83	1	1	3/2	2	1	I7		G	I		I7	I		7					Mm7	0	0	0, 4, 1, -2		0	0
532	4.0	84	84	0	0	3/2	2	1	II		G	I		II	II							M	0	0	2, 6, 3		2	2
536	2.0	84	84	1	1	3/2	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
538	4.0	85	85	0	0	3/2	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
542	2.0	85	85	1	1	3/2	2	1	i		G	I		i	i							m	0	0	0, -3, 1		0	0
544	4.0	86	86	0	0	6/2	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
548	2.0	86	86	1	1	6/2	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
550	6.0	86	86	3/2	3/2	6/2	2	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
556	2.0	87	87	0	0	4/4	2	1	V{		G	I		V	V						{	M	0	0	1, 5, 2		1	1
558	1.5	87	87	1/2	1/2	4/4	2	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
1119/2	0.5	87	87	7/8	7/8	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
560	1.0	88	88	0	0	8/4	2	1	viio6/IV		G	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
561	1.0	88	88	1/4	1/4	8/4	2	1	.bIII6		G	I		bIII6	bIII		6					M	0	0	1, -2, -3		-3	1
562	1.0	88	88	1/2	1/2	8/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
563	2.0	88	88	3/4	3/4	8/4	2	1	viio6(2)/II		G	I		viio6(2)/II	vii	o	6	2	II			o	0	0	4, 1, 2		7	4
565	1.0	88	88	5/4	5/4	8/4	2	1	viio6/II		G	I		viio6/II	vii	o	6		II			o	0	0	4, 1, 7		7	4
566	1.5	88	88	3/2	3/2	8/4	2	1	II		G	I		II	II							M	0	0	2, 6, 3		2	2
1135/2	0.5	88	88	15/8	15/8	8/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
568	1.0	89	89	0	0	8/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
569	1.0	89	89	1/4	1/4	8/4	2	1	i6		G	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
570	1.0	89	89	1/2	1/2	8/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
571	1.0	89	89	3/4	3/4	8/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
572	1.0	89	89	1	1	8/4	2	1	vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
573	1.0	89	89	5/4	5/4	8/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
574	1.0	89	89	3/2	3/2	8/4	2	1	V(4)/V		G	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
575	1.0	89	89	7/4	7/4	8/4	2	1	V/V		G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
576	3.0	90	90	0	0	8/4	2	1	V[V}{		G	I	V	V	V						}{	M	0	0	1, 5, 2		1	1
579	1.5	90	90	3/4	3/4	8/4	2	1	iii6		G	I	V	iii6	iii		6					m	0	0	1, 5, 4		4	1
1161/2	0.5	90	90	9/8	9/8	8/4	2	1	II6		G	I	V	II6	II		6					M	0	0	6, 3, 2		2	6
581	1.0	90	90	5/4	5/4	8/4	2	1	ii6]		G	I	V	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
582	1.0	90	90	3/2	3/2	8/4	2	1	I6(2)		G	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
583	1.0	90	90	7/4	7/4	8/4	2	1	i6		G	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
584	2.0	91	91	0	0	4/4	2	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
586	2.0	91	91	1/2	1/2	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
588	1.5	92	92	0	0	8/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
1179/2	0.5	92	92	3/8	3/8	8/4	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
590	1.0	92	92	1/2	1/2	8/4	2	1	IV6(2)		G	I		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
591	1.0	92	92	3/4	3/4	8/4	2	1	iv6		G	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
592	2.0	92	92	1	1	8/4	2	1	.bIII6		G	I		bIII6	bIII		6					M	0	0	1, -2, -3		-3	1
594	1.0	92	92	3/2	3/2	8/4	2	1	ii6(b2)		G	I		ii6(b2)	ii		6	b2				m	0	0	-1, 3, -3		2	-1
595	1.0	92	92	7/4	7/4	8/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
596	0.5	93	93	0	0	8/4	2	1	I6(2)		G	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
1193/2	1.5	93	93	1/8	1/8	8/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
598	1.0	93	93	1/2	1/2	8/4	2	1	viio6(2)		G	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
599	1.0	93	93	3/4	3/4	8/4	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
600	2.0	93	93	1	1	8/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
602	1.0	93	93	3/2	3/2	8/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
603	1.0	93	93	7/4	7/4	8/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
604	1.0	94	94	0	0	4/4	2	1	V6(4)		G	I		V6(4)	V		6	4				M	0	0	0, 2, 1		1	0
605	1.0	94	94	1/4	1/4	4/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
606	1.0	94	94	1/2	1/2	4/4	2	1	V65/II		G	I		V65/II	V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
607	1.0	94	94	3/4	3/4	4/4	2	1	II		G	I		II	II							M	0	0	2, 6, 3		2	2
608	3.0	95	95	0	0	4/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
611	1.0	95	95	3/4	3/4	4/4	2	1	viio/IV		G	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
612	1.0	96	96	0	0	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
613	1.0	96	96	1/4	1/4	4/4	2	1	IV7		G	I		IV7	IV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1
614	1.0	96	96	1/2	1/2	4/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
615	1.0	96	96	3/4	3/4	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
616	2.0	97	97	0	0	8/4	2	1	vi}{		G	I		vi	vi						}{	m	0	0	3, 0, 4		3	3
618	2.0	97	97	1/2	1/2	8/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
620	2.0	97	97	1	1	8/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
622	2.0	97	97	3/2	3/2	8/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
624	1.0	98	98	0	0	8/4	2	1	V(9)		G	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
625	0.5	98	98	1/4	1/4	8/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
1251/2	0.5	98	98	3/8	3/8	8/4	2	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
626	1.0	98	98	1/2	1/2	8/4	2	1	V(13)/IV		G	I		V(13)/IV	V			13	IV			M	0	0	0, 4, 1	3	0	0
627	1.0	98	98	3/4	3/4	8/4	2	1	V(b64)/IV		G	I		V(b64)/IV	V			b64	IV			M	0	0	0, -1, -4		0	0
628	1.0	98	98	1	1	8/4	2	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
629	2.0	98	98	5/4	5/4	8/4	2	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
631	1.0	98	98	7/4	7/4	8/4	2	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
632	1.0	99	99	0	0	8/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
633	0.5	99	99	1/4	1/4	8/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
1267/2	0.5	99	99	3/8	3/8	8/4	2	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
634	1.0	99	99	1/2	1/2	8/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
635	1.0	99	99	3/4	3/4	8/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
636	5.0	99	99	1	1	8/4	2	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
640	0.0	100	100	0	0	4/4	2	1	{		G	I									{		0	0				
641	1.0	100	100	1/4	1/4	4/4	2	1	vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
642	1.0	100	100	1/2	1/2	4/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
643	1.0	100	100	3/4	3/4	4/4	2	1	.bVII6		G	I		bVII6	bVII		6					M	0	0	2, -1, -2		-2	2
644	1.0	101	101	0	0	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
645	1.0	101	101	1/4	1/4	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
646	2.0	101	101	1/2	1/2	4/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
648	2.0	102	102	0	0	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
650	1.0	102	102	1/2	1/2	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
651	1.0	102	102	3/4	3/4	4/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
652	2.0	103	103	0	0	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
654	2.0	103	103	1/2	1/2	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
656	1.0	104	104	0	0	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
657	1.0	104	104	1/4	1/4	4/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
658	2.0	104	104	1/2	1/2	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
660	2.0	105	105	0	0	4/4	2	1	I}{		G	I		I	I						}{	M	0	0	0, 4, 1		0	0
662	1.0	105	105	1/2	1/2	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
663	1.0	105	105	3/4	3/4	4/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
664	1.0	106	106	0	0	4/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
665	1.0	106	106	1/4	1/4	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
666	2.0	106	106	1/2	1/2	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
668	2.0	107	107	0	0	12/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
670	1.0	107	107	1/2	1/2	12/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
671	1.0	107	107	3/4	3/4	12/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
672	1.0	107	107	1	1	12/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
673	1.0	107	107	5/4	5/4	12/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
674	1.0	107	107	3/2	3/2	12/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
675	1.0	107	107	7/4	7/4	12/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
676	5.0	107	107	2	2	12/4	2	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
680	0.0	108	108	0	0	4/4	2	1	{		G	I									{		0	0				
681	1.0	108	108	1/4	1/4	4/4	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
682	2.0	108	108	1/2	1/2	4/4	2	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
684	1.0	109	109	0	0	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
685	1.0	109	109	1/4	1/4	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
686	1.0	109	109	1/2	1/2	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
687	1.0	109	109	3/4	3/4	4/4	2	1	viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
688	2.0	110	110	0	0	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
690	2.0	110	110	1/2	1/2	4/4	2	1	vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
692	1.0	111	111	0	0	4/4	2	1	viio6(2)		G	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
693	1.0	111	111	1/4	1/4	4/4	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
694	1.0	111	111	1/2	1/2	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
695	1.0	111	111	3/4	3/4	4/4	2	1	.bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
696	2.0	112	112	0	0	4/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
698	2.0	112	112	1/2	1/2	4/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
700	2.0	113	113	0	0	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
702	2.0	113	113	1/2	1/2	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
704	1.0	114	114	0	0	4/4	2	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
705	1.0	114	114	1/4	1/4	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
706	1.0	114	114	1/2	1/2	4/4	2	1	I}{		G	I		I	I						}{	M	0	0	0, 4, 1		0	0
707	1.0	114	114	3/4	3/4	4/4	2	1	V(64)/IV		G	I		V(64)/IV	V			64	IV			M	0	0	0, -1, 3		0	0
708	1.0	115	115	0	0	4/4	2	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
709	1.0	115	115	1/4	1/4	4/4	2	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
710	2.0	115	115	1/2	1/2	4/4	2	1	IV}{		G	I		IV	IV						}{	M	0	0	-1, 3, 0		-1	-1
712	1.0	116	116	0	0	4/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
713	1.0	116	116	1/4	1/4	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
714	4.0	116	116	1/2	1/2	4/4	2	1	I}{		G	I		I	I						}{	M	0	0	0, 4, 1		0	0
718	2.0	117	117	1/2	1/2	8/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
720	1.0	117	117	1	1	8/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
721	1.0	117	117	5/4	5/4	8/4	2	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
722	2.0	117	117	3/2	3/2	8/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
724	1.0	118	118	0	0	4/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
725	1.0	118	118	1/4	1/4	4/4	2	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
726	1.0	118	118	1/2	1/2	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
727	1.0	118	118	3/4	3/4	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
728	1.0	119	119	0	0	4/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
729	1.0	119	119	1/4	1/4	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
730	1.0	119	119	1/2	1/2	4/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
731	1.0	119	119	3/4	3/4	4/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
732	1.0	120	120	0	0	4/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
733	1.0	120	120	1/4	1/4	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
734	4.0	120	120	1/2	1/2	4/4	2	1	I}{		G	I		I	I						}{	M	0	0	0, 4, 1		0	0
738	2.0	121	121	1/2	1/2	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
740	4.0	122	122	0	0	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
744	1.0	123	123	0	0	4/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
745	1.0	123	123	1/4	1/4	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
746	1.0	123	123	1/2	1/2	4/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
747	1.0	123	123	3/4	3/4	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
748	4.0	124	124	0	0	4/4	2	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
