quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
397	1.0	59	59	1/4	1/4	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
398	1.0	59	59	1/2	1/2	4/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
399	1.0	59	59	3/4	3/4	4/4	2	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
400	1.0	60	60	0	0	4/4	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
401	1.0	60	60	1/4	1/4	4/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
402	1.0	60	60	1/2	1/2	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
403	1.0	60	60	3/4	3/4	4/4	2	1	#viio/ii		G	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
404	2.0	61	61	0	0	4/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
406	1.0	61	61	1/2	1/2	4/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
407	1.0	61	61	3/4	3/4	4/4	2	1	#vii%7/v		G	I		#vii%7/v	#vii	%	7		v			%7	0	0	6, 3, 0, 4		6	6
408	1.0	62	62	0	0	4/4	2	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
409	1.0	62	62	1/4	1/4	4/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
410	1.0	62	62	1/2	1/2	4/4	2	1	I6(4)		G	I		I6(4)	I		6	4				M	0	0	-1, 1, 0		0	-1
411	1.0	62	62	3/4	3/4	4/4	2	1	V65/IV		G	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
412	2.0	63	63	0	0	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
414	2.0	63	63	1/2	1/2	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
416	1.0	64	64	0	0	4/4	2	1	v	V	G	I		v	v							m	0	0	1, -2, 2		1	1
417	1.0	64	64	1/4	1/4	4/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
418	1.0	64	64	1/2	1/2	4/4	2	1	i		G	I		i	i							m	0	0	0, -3, 1		0	0
419	1.0	64	64	3/4	3/4	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
420	1.0	65	65	0	0	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
421	1.0	65	65	1/4	1/4	4/4	2	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
422	1.0	65	65	1/2	1/2	4/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
423	1.0	65	65	3/4	3/4	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
424	4.0	66	66	0	0	4/4	2	1	I}{		G	I		I	I						}{	M	0	0	0, 4, 1		0	0
428	2.0	67	67	0	0	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
430	1.0	67	67	1/2	1/2	4/4	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
431	3.0	67	67	3/4	3/4	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
434	1.0	68	68	1/2	1/2	8/4	2	1	viio64/V		G	I		viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
435	3.0	68	68	3/4	3/4	8/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
438	1.0	68	68	3/2	3/2	8/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
439	1.0	68	68	7/4	7/4	8/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
440	1.0	69	69	0	0	4/4	2	1	i		G	I		i	i							m	0	0	0, -3, 1		0	0
441	1.0	69	69	1/4	1/4	4/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
442	1.0	69	69	1/2	1/2	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
443	1.0	69	69	3/4	3/4	4/4	2	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
444	1.0	70	70	0	0	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
445	1.0	70	70	1/4	1/4	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
446	2.0	70	70	1/2	1/2	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
448	1.0	71	71	0	0	8/4	2	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
449	3.0	71	71	1/4	1/4	8/4	2	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
452	4.0	71	71	1	1	8/4	2	1	IV}		G	I		IV	IV						}	M	0	0	-1, 3, 0		-1	-1
456	3.0	72	72	0	0	4/4	2	1	vi{		G	I		vi	vi						{	m	0	0	3, 0, 4		3	3
459	1.0	72	72	3/4	3/4	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
460	1.0	73	73	0	0	4/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
461	1.0	73	73	1/4	1/4	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
462	1.0	73	73	1/2	1/2	4/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
463	0.5	73	73	3/4	3/4	4/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
927/2	0.5	73	73	7/8	7/8	4/4	2	1	vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
464	1.0	74	74	0	0	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
465	1.0	74	74	1/4	1/4	4/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
466	1.0	74	74	1/2	1/2	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
467	1.0	74	74	3/4	3/4	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
468	1.0	75	75	0	0	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
469	1.0	75	75	1/4	1/4	4/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
470	1.0	75	75	1/2	1/2	4/4	2	1	IV/IV		G	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
471	1.0	75	75	3/4	3/4	4/4	2	1	vii%43/IV		G	I		vii%43/IV	vii	%	43		IV			%7	0	0	-2, 2, 4, 1		4	-2
472	2.0	76	76	0	0	4/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
474	1.0	76	76	1/2	1/2	4/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
475	1.0	76	76	3/4	3/4	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
476	1.0	77	77	0	0	4/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
477	1.0	77	77	1/4	1/4	4/4	2	1	.bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
478	1.0	77	77	1/2	1/2	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
479	1.0	77	77	3/4	3/4	4/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
480	2.0	78	78	0	0	4/4	2	1	vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
482	1.0	78	78	1/2	1/2	4/4	2	1	v6(2)		G	I		v6(2)	v		6	2				m	0	0	-2, 2, 3		1	-2
483	1.0	78	78	3/4	3/4	4/4	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
484	1.0	79	79	0	0	4/4	2	1	IV6(2)		G	I		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
485	1.0	79	79	1/4	1/4	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
486	1.0	79	79	1/2	1/2	4/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
487	1.0	79	79	3/4	3/4	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
488	0.5	80	80	0	0	4/4	2	1	V(6)		G	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
977/2	0.5	80	80	1/8	1/8	4/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
489	0.5	80	80	1/4	1/4	4/4	2	1	V(13)		G	I		V(13)	V			13				M	0	0	1, 5, 2	4	1	1
979/2	0.5	80	80	3/8	3/8	4/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
490	0.5	80	80	1/2	1/2	4/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
981/2	1.5	80	80	5/8	5/8	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
492	1.0	81	81	0	0	4/4	2	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
493	1.0	81	81	1/4	1/4	4/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
494	1.0	81	81	1/2	1/2	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
495	1.0	81	81	3/4	3/4	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
496	1.0	82	82	0	0	4/4	2	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
497	0.5	82	82	1/4	1/4	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
995/2	0.5	82	82	3/8	3/8	4/4	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
498	2.0	82	82	1/2	1/2	4/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
500	2.0	83	83	0	0	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
502	1.0	83	83	1/2	1/2	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
503	1.0	83	83	3/4	3/4	4/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
504	1.5	84	84	0	0	4/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
1011/2	0.5	84	84	3/8	3/8	4/4	2	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
506	2.0	84	84	1/2	1/2	4/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
508	0.5	85	85	0	0	8/4	2	1	V(6)		G	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
1017/2	0.5	85	85	1/8	1/8	8/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
509	0.5	85	85	1/4	1/4	8/4	2	1	V(13)		G	I		V(13)	V			13				M	0	0	1, 5, 2	4	1	1
1019/2	0.5	85	85	3/8	3/8	8/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
510	0.5	85	85	1/2	1/2	8/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
1021/2	1.5	85	85	5/8	5/8	8/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
512	9.0	85	85	1	1	8/4	2	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
516	0.0	86	86	0	0	3/4	2	1	{		G	I									{		0	0				
521	1.0	87	87	1/2	1/2	3/4	2	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
522	2.0	88	88	0	0	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
524	1.0	88	88	1/2	1/2	3/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
525	1.0	89	89	0	0	3/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
526	1.0	89	89	1/4	1/4	3/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
527	1.0	89	89	1/2	1/2	3/4	2	1	viio64		G	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
528	2.0	90	90	0	0	3/4	2	1	I6(7)		G	I		I6(7)	I		6	7				M	0	0	4, 1, 5		0	4
530	1.0	90	90	1/2	1/2	3/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
531	2.0	91	91	0	0	3/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
533	1.0	91	91	1/2	1/2	3/4	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
534	1.0	92	92	0	0	3/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
535	2.0	92	92	1/4	1/4	3/4	2	1	vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
537	2.0	93	93	0	0	3/4	2	1	IV6/IV		G	I		IV6/IV	IV		6		IV			M	0	0	2, -1, -2		-2	2
539	1.0	93	93	1/2	1/2	3/4	2	1	vii%7/IV		G	I		vii%7/IV	vii	%	7		IV			%7	0	0	4, 1, -2, 2		4	4
540	1.0	94	94	0	0	6/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
541	2.0	94	94	1/4	1/4	6/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
543	2.0	94	94	3/4	3/4	6/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
545	1.0	94	94	5/4	5/4	6/4	2	1	#viio64/v		G	I		#viio64/v	#vii	o	64		v			o	0	0	0, 6, 3		6	0
546	3.0	95	95	0	0	6/4	2	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
549	1.0	95	95	3/4	3/4	6/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
550	1.0	95	95	1	1	6/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
551	1.0	95	95	5/4	5/4	6/4	2	1	V43/V		G	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
552	3.0	96	96	0	0	6/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
555	1.0	96	96	3/4	3/4	6/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
556	1.0	96	96	1	1	6/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
557	1.0	96	96	5/4	5/4	6/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
558	2.0	97	97	0	0	6/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
560	1.0	97	97	1/2	1/2	6/4	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
561	3.0	97	97	3/4	3/4	6/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
564	2.0	98	98	0	0	6/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
566	1.0	98	98	1/2	1/2	6/4	2	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
567	2.0	98	98	3/4	3/4	6/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
569	1.0	98	98	5/4	5/4	6/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
570	1.0	99	99	0	0	6/4	2	1	V(13)		G	I		V(13)	V			13				M	0	0	1, 5, 2	4	1	1
571	2.0	99	99	1/4	1/4	6/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
573	1.0	99	99	3/4	3/4	6/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
574	1.0	99	99	1	1	6/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
575	2.0	99	99	5/4	5/4	6/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
577	1.0	100	100	1/4	1/4	6/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
578	1.0	100	100	1/2	1/2	6/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
579	1.0	100	100	3/4	3/4	6/4	2	1	V(13)		G	I		V(13)	V			13				M	0	0	1, 5, 2	4	1	1
580	1.0	100	100	1	1	6/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
581	1.0	100	100	5/4	5/4	6/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
582	1.0	101	101	0	0	6/4	2	1	V(13)		G	I		V(13)	V			13				M	0	0	1, 5, 2	4	1	1
583	2.0	101	101	1/4	1/4	6/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
585	2.0	101	101	3/4	3/4	6/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
587	1.0	101	101	5/4	5/4	6/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
588	6.0	102	102	0	0	6/4	2	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
