quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
452	2.0	57	57	1	1	4/2	1	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
454	2.0	57	57	3/2	3/2	4/2	1	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
456	1.0	58	58	0	0	4/2	1	1	ii(64)		g	i		ii(64)	ii			64				m	1	1	2, 1, -2		2	2
457	3.0	58	58	1/4	1/4	4/2	1	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
460	2.0	58	58	1	1	4/2	1	1	I(4)		g	i		I(4)	I			4				M	1	1	0, -1, 1		0	0
462	2.0	58	58	3/2	3/2	4/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
464	2.0	59	59	0	0	4/2	1	1	III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
466	2.0	59	59	1/2	1/2	4/2	1	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
468	2.0	59	59	1	1	4/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
470	2.0	59	59	3/2	3/2	4/2	1	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
472	2.0	60	60	0	0	2/2	1	1	IV6		g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
474	2.0	60	60	1/2	1/2	2/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
476	1.0	61	61	0	0	4/2	1	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
477	1.0	61	61	1/4	1/4	4/2	1	1	IV6		g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
478	2.0	61	61	1/2	1/2	4/2	1	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
480	1.0	61	61	1	1	4/2	1	1	viio6(2)/IV		g	i		viio6(2)/IV	vii	o	6	2	IV			o	1	1	1, -2, -1		4	1
481	1.0	61	61	5/4	5/4	4/2	1	1	viio6/IV		g	i		viio6/IV	vii	o	6		IV			o	1	1	1, -2, 4		4	1
482	2.0	61	61	3/2	3/2	4/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
484	2.0	62	62	0	0	4/2	1	1	VII(4)		g	i		VII(4)	VII			4				M	1	1	-2, -3, -1		-2	-2
486	2.0	62	62	1/2	1/2	4/2	1	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
488	2.0	62	62	1	1	4/2	1	1	I6		g	i		I6	I		6					M	1	1	4, 1, 0		0	4
490	2.0	62	62	3/2	3/2	4/2	1	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
492	4.0	63	63	0	0	4/2	1	1	IV6		g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
496	2.0	63	63	1	1	4/2	1	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
498	2.0	63	63	3/2	3/2	4/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
500	1.0	64	64	0	0	4/2	1	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
501	3.0	64	64	1/4	1/4	4/2	1	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
504	2.0	64	64	1	1	4/2	1	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
506	2.0	64	64	3/2	3/2	4/2	1	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
508	1.0	65	65	0	0	4/2	1	1	VII6(2)		g	i		VII6(2)	VII		6	2				M	1	1	2, -1, 0		-2	2
509	3.0	65	65	1/4	1/4	4/2	1	1	VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
512	2.0	65	65	1	1	4/2	1	1	VI6(2)		g	i		VI6(2)	VI		6	2				M	1	1	0, -3, -2		-4	0
514	2.0	65	65	3/2	3/2	4/2	1	1	VI6		g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
516	2.0	66	66	0	0	4/2	1	1	V7/III		g	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
518	4.0	66	66	1/2	1/2	4/2	1	1	V(64)/III		g	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
522	2.0	66	66	3/2	3/2	4/2	1	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
524	2.0	67	67	0	0	4/2	1	1	I(4)		g	i		I(4)	I			4				M	1	1	0, -1, 1		0	0
526	2.0	67	67	1/2	1/2	4/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
528	1.0	67	67	1	1	4/2	1	1	v(64)		g	i		v(64)	v			64				m	1	1	1, 0, -3		1	1
529	3.0	67	67	5/4	5/4	4/2	1	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
532	2.0	68	68	0	0	4/2	1	1	V65/IV		g	i		V65/IV	V		65		IV			Mm7	1	1	4, 1, -2, 0		0	4
534	2.0	68	68	1/2	1/2	4/2	1	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
536	2.0	68	68	1	1	4/2	1	1	VI6		g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
538	2.0	68	68	3/2	3/2	4/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
540	2.0	69	69	0	0	4/2	1	1	IV6		g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
542	2.0	69	69	1/2	1/2	4/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
544	2.0	69	69	1	1	4/2	1	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
546	2.0	69	69	3/2	3/2	4/2	1	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
548	4.0	70	70	0	0	4/2	1	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
552	1.0	70	70	1	1	4/2	1	1	III6(6)		g	i		III6(6)	III		6	6				M	1	1	1, 0, -3		-3	1
553	3.0	70	70	5/4	5/4	4/2	1	1	III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
556	2.0	71	71	0	0	4/2	1	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
558	2.0	71	71	1/2	1/2	4/2	1	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
560	2.0	71	71	1	1	4/2	1	1	V2/III		g	i		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
562	2.0	71	71	3/2	3/2	4/2	1	1	III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
564	2.0	72	72	0	0	4/2	1	1	ii7/III		g	i		ii7/III	ii		7		III			mm7	1	1	-1, -4, 0, -3		-1	-1
566	2.0	72	72	1/2	1/2	4/2	1	1	viio6/III		g	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
568	4.0	72	72	1	1	4/2	1	1	III}{		g	i		III	III						}{	M	1	1	-3, 1, -2		-3	-3
572	2.0	73	73	0	0	4/2	1	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
574	2.0	73	73	1/2	1/2	4/2	1	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
576	4.0	73	73	1	1	4/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
580	1.0	74	74	0	0	4/2	1	1	VII6(2)		g	i		VII6(2)	VII		6	2				M	1	1	2, -1, 0		-2	2
581	1.0	74	74	1/4	1/4	4/2	1	1	VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
582	2.0	74	74	1/2	1/2	4/2	1	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
584	2.0	74	74	1	1	4/2	1	1	V7/IV		g	i		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
586	2.0	74	74	3/2	3/2	4/2	1	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
588	2.0	75	75	0	0	4/2	1	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
590	2.0	75	75	1/2	1/2	4/2	1	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
592	2.0	75	75	1	1	4/2	1	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
594	2.0	75	75	3/2	3/2	4/2	1	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
596	1.0	76	76	0	0	4/2	1	1	III6(6)		g	i		III6(6)	III		6	6				M	1	1	1, 0, -3		-3	1
597	3.0	76	76	1/4	1/4	4/2	1	1	III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
600	2.0	76	76	1	1	4/2	1	1	VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
602	1.0	76	76	3/2	3/2	4/2	1	1	VI6		g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
603	1.0	76	76	7/4	7/4	4/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
604	2.0	77	77	0	0	4/2	1	1	VII(2)		g	i		VII(2)	VII			2				M	1	1	0, 2, -1		-2	0
606	2.0	77	77	1/2	1/2	4/2	1	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
608	2.0	77	77	1	1	4/2	1	1	IV6		g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
610	2.0	77	77	3/2	3/2	4/2	1	1	V6/iv		g	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
612	4.0	78	78	0	0	4/2	1	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
616	2.0	78	78	1	1	4/2	1	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
618	2.0	78	78	3/2	3/2	4/2	1	1	I6		g	i		I6	I		6					M	1	1	4, 1, 0		0	4
620	2.0	79	79	0	0	4/2	1	1	IV(9)		g	i		IV(9)	IV			9				M	1	1	-1, 3, 0	1	-1	-1
622	2.0	79	79	1/2	1/2	4/2	1	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
624	2.0	79	79	1	1	4/2	1	1	I(4)		g	i		I(4)	I			4				M	1	1	0, -1, 1		0	0
626	2.0	79	79	3/2	3/2	4/2	1	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
628	1.0	80	80	0	0	4/2	1	1	i(13)		g	i		i(13)	i			13				m	1	1	0, -3, 1	-4	0	0
629	3.0	80	80	1/4	1/4	4/2	1	1	i(64)		g	i		i(64)	i			64				m	1	1	0, -1, -4		0	0
632	2.0	80	80	1	1	4/2	1	1	I(4)		g	i		I(4)	I			4				M	1	1	0, -1, 1		0	0
634	10.0	80	80	3/2	3/2	4/2	1	1	I}		g	i		I	I						}	M	1	1	0, 4, 1		0	0
