mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
67	67	0	0	4/4	1	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	4	6	0.4	0.5	1.5	0.25
67	67	1/2	1/2	4/4	1	1	V/V					C	I		V/V	V				V			M	0	0	2, 6, 3		2	2	3	6	0.3333333333333333	0.375	1.5	0.2
68	68	0	0	4/4	1	1	vi/V					C	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4	3	5	0.375	0.375	1.0	0.2727272727272727
68	68	1/2	1/2	4/4	1	1	ii/V					C	I		ii/V	ii				V			m	0	0	3, 0, 4		3	3	5	7	0.4166666666666667	0.625	1.25	0.3333333333333333
69	69	0	0	4/4	1	1	V/V					C	I		V/V	V				V			M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	1.75	0.0
69	69	1/4	1/4	4/4	1	1	V(64)/V					C	I		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2	1	3	0.25	0.125	0.875	0.125
69	69	1/2	1/2	4/4	1	1	V(4)/V					C	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2	0	2	0.0	0.0	0.75	0.0
69	69	3/4	3/4	4/4	1	1	V/V					C	I		V/V	V				V			M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
70	70	0	0	4/4	1	1	V}{					C	I		V	V						}{	M	0	0	1, 5, 2		1	1	3	11	0.21428571428571427	0.3125	2.9375	0.09615384615384616
71	71	0	0	4/4	1	1	vi6					C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0	0	3	0.0	0.0	0.5	0.0
71	71	1/4	1/4	4/4	1	1	viio6					C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2	1	2	0.3333333333333333	0.125	0.375	0.25
71	71	1/2	1/2	4/4	1	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0	4	1	3	0.25	0.0625	0.4375	0.125
71	71	3/4	3/4	4/4	1	1	V6/V					C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.125	0.375	0.25
72	72	0	0	4/4	1	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	4	4	0.5	0.5	0.5	0.5
72	72	1/2	1/2	4/4	1	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	4	4	0.5	0.5	0.875	0.36363636363636365
73	73	0	0	4/4	1	1	vi					C	I		vi	vi							m	0	0	3, 0, 4		3	3	4	5	0.4444444444444444	0.5	1.375	0.26666666666666666
73	73	1/2	1/2	4/4	1	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1	4	5	0.4444444444444444	0.5	1.0	0.3333333333333333
74	74	0	0	4/4	1	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2	2	4	6	0.4	0.4375	1.0625	0.2916666666666667
74	74	1/2	1/2	4/4	1	1	vi					C	I		vi	vi							m	0	0	3, 0, 4		3	3	1	3	0.25	0.0625	0.4375	0.125
74	74	3/4	3/4	4/4	1	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
75	75	0	0	4/4	1	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	1.0	0.0
75	75	1/4	1/4	4/4	1	1	vi					C	I		vi	vi							m	0	0	3, 0, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
75	75	1/2	1/2	4/4	1	1	vi6					C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0	1	3	0.25	0.0625	0.4375	0.125
75	75	3/4	3/4	4/4	1	1	viio6/V					C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3	1	3	0.25	0.125	0.625	0.16666666666666666
76	76	0	0	4/4	1	1	V}{					C	I		V	V						}{	M	0	0	1, 5, 2		1	1	1	6	0.14285714285714285	0.125	1.625	0.07142857142857142
76	76	1/2	1/2	4/4	1	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.625	0.0
76	76	3/4	3/4	4/4	1	1	ii6					C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1	2	4	0.3333333333333333	0.25	0.75	0.25
77	77	0	0	4/4	1	1	vi					C	I		vi	vi							m	0	0	3, 0, 4		3	3	4	6	0.4	0.4375	1.5625	0.21875
77	77	1/2	1/2	4/4	1	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	4	4	0.5	0.5	0.875	0.36363636363636365
78	78	0	0	4/4	1	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0	4	4	4	0.5	0.5	0.875	0.36363636363636365
78	78	1/2	1/2	4/4	1	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	4	4	0.5	0.5	1.25	0.2857142857142857
79	79	0	0	4/4	1	1	vi2					C	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1	0	5	0.0	0.0	1.25	0.0
79	79	1/4	1/4	4/4	1	1	vii%7/V					C	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6	1	3	0.25	0.125	0.875	0.125
79	79	1/2	1/2	4/4	1	1	V(4)					C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1	0	3	0.0	0.0	1.5	0.0
79	79	3/4	3/4	4/4	1	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.25	0.0
80	80	0	0	4/4	1	1	I}					C	I		I	I						}	M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	4.0	0.0
