quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
55	1.0	7	7	7/4	7/4	4/2	2	1	1/4	1/4	1		2	62	152
55	1.0	7	7	7/4	7/4	4/2	4	1	1/4	1/4	1		2	62	166
56	4.0	8	8	0	0	4/2	3	2	1	1	1		0	48	187
56	4.0	8	8	0	0	4/2	5	2	1	1	1		0	48	200
56	3.0	8	8	0	0	4/2	3	1	3/4	1/2	3/2		1	55	183
56	3.0	8	8	0	0	4/2	5	1	3/4	1/2	3/2		1	55	196
56	2.0	8	8	0	0	4/2	2	2	1/2	1/2	1		0	60	177
56	2.0	8	8	0	0	4/2	4	2	1/2	1/2	1		0	60	190
56	4.0	8	8	0	0	4/2	2	1	1	1	1		4	64	176
56	4.0	8	8	0	0	4/2	4	1	1	1	1		4	64	189
58	3.0	8	8	1/2	1/2	4/2	2	2	3/4	1/2	3/2		1	67	178
58	3.0	8	8	1/2	1/2	4/2	4	2	3/4	1/2	3/2		1	67	191
59	1.0	8	8	3/4	3/4	4/2	3	1	1/4	1/4	1		3	57	184
59	1.0	8	8	3/4	3/4	4/2	5	1	1/4	1/4	1		3	57	197
60	4.0	8	8	1	1	4/2	3	2	1	1	1		2	50	188
60	4.0	8	8	1	1	4/2	5	2	1	1	1		2	50	201
60	2.0	8	8	1	1	4/2	3	1	1/2	1/2	1		-2	58	185
60	2.0	8	8	1	1	4/2	5	1	1/2	1/2	1		-2	58	198
61	0.5	8	8	5/4	5/4	4/2	2	2	1/8	1/8	1		-1	65	179
61	0.5	8	8	5/4	5/4	4/2	4	2	1/8	1/8	1		-1	65	192
123/2	0.5	8	8	11/8	11/8	4/2	2	2	1/8	1/8	1		4	64	180
123/2	0.5	8	8	11/8	11/8	4/2	4	2	1/8	1/8	1		4	64	193
62	2.0	8	8	3/2	3/2	4/2	3	1	1/2	1/2	1	1	3	57	186
62	2.0	8	8	3/2	3/2	4/2	5	1	1/2	1/2	1	1	3	57	199
62	1.0	8	8	3/2	3/2	4/2	2	2	1/4	1/4	1		-1	65	181
62	1.0	8	8	3/2	3/2	4/2	4	2	1/4	1/4	1		-1	65	194
63	1.0	8	8	7/4	7/4	4/2	2	2	1/4	1/4	1		1	67	182
63	1.0	8	8	7/4	7/4	4/2	4	2	1/4	1/4	1		1	67	195
64	4.0	9	9	0	0	4/2	3	2	1	1	1		-1	53	215
64	4.0	9	9	0	0	4/2	5	2	1	1	1		-1	53	230
64	1.0	9	9	0	0	4/2	3	1	1/4	1/4	1	-1	3	57	208
64	1.0	9	9	0	0	4/2	5	1	1/4	1/4	1	-1	3	57	223
64	2.0	9	9	0	0	4/2	2	2	1/2	1/2	1		3	69	204
64	2.0	9	9	0	0	4/2	4	2	1/2	1/2	1		3	69	219
65	1.0	9	9	1/4	1/4	4/2	3	1	1/4	1/4	1		5	59	209
65	1.0	9	9	1/4	1/4	4/2	5	1	1/4	1/4	1		5	59	224
66	3.0	9	9	1/2	1/2	4/2	3	1	3/4	1/2	3/2		0	60	210
66	3.0	9	9	1/2	1/2	4/2	5	1	3/4	1/2	3/2		0	60	225
66	4.0	9	9	1/2	1/2	4/2	2	2	1	1	1		3	69	205
66	4.0	9	9	1/2	1/2	4/2	4	2	1	1	1		3	69	220
66	2.0	9	9	1/2	1/2	4/2	2	1	1/2	1/2	1		-1	77	202
66	2.0	9	9	1/2	1/2	4/2	4	1	1/2	1/2	1		-1	77	217
68	4.0	9	9	1	1	4/2	3	2	1	1	1		1	55	216
68	4.0	9	9	1	1	4/2	5	2	1	1	1		1	55	231
68	4.0	9	9	1	1	4/2	2	1	1	1	1	1	2	74	203
68	4.0	9	9	1	1	4/2	4	1	1	1	1	1	2	74	218
69	0.5	9	9	5/4	5/4	4/2	3	1	1/8	1/8	1		5	59	211
69	0.5	9	9	5/4	5/4	4/2	5	1	1/8	1/8	1		5	59	226
139/2	0.5	9	9	11/8	11/8	4/2	3	1	1/8	1/8	1		3	57	212
139/2	0.5	9	9	11/8	11/8	4/2	5	1	1/8	1/8	1		3	57	227
70	1.0	9	9	3/2	3/2	4/2	3	1	1/4	1/4	1		5	59	213
70	1.0	9	9	3/2	3/2	4/2	5	1	1/4	1/4	1		5	59	228
70	1.0	9	9	3/2	3/2	4/2	2	2	1/4	1/4	1		1	67	206
70	1.0	9	9	3/2	3/2	4/2	4	2	1/4	1/4	1		1	67	221
71	1.0	9	9	7/4	7/4	4/2	3	1	1/4	1/4	1		3	57	214
71	1.0	9	9	7/4	7/4	4/2	5	1	1/4	1/4	1		3	57	229
71	1.0	9	9	7/4	7/4	4/2	2	2	1/4	1/4	1		6	66	207
71	1.0	9	9	7/4	7/4	4/2	4	2	1/4	1/4	1		6	66	222
72	4.0	10	10	0	0	4/2	3	2	1	1	1		4	52	246
72	4.0	10	10	0	0	4/2	5	2	1	1	1		4	52	262
72	1.0	10	10	0	0	4/2	3	1	1/4	1/4	1		1	55	242
72	1.0	10	10	0	0	4/2	5	1	1/4	1/4	1		1	55	258
72	2.0	10	10	0	0	4/2	2	2	1/2	1/2	1		1	67	237
72	2.0	10	10	0	0	4/2	4	2	1/2	1/2	1		1	67	253
72	2.0	10	10	0	0	4/2	2	1	1/2	1/2	1	-1	2	74	232
72	2.0	10	10	0	0	4/2	4	1	1/2	1/2	1	-1	2	74	248
73	1.0	10	10	1/4	1/4	4/2	3	1	1/4	1/4	1		6	54	243
73	1.0	10	10	1/4	1/4	4/2	5	1	1/4	1/4	1		6	54	259
74	2.0	10	10	1/2	1/2	4/2	3	1	1/2	1/2	1		1	55	244
74	2.0	10	10	1/2	1/2	4/2	5	1	1/2	1/2	1		1	55	260
74	2.0	10	10	1/2	1/2	4/2	2	2	1/2	1/2	1		4	64	238
74	2.0	10	10	1/2	1/2	4/2	4	2	1/2	1/2	1		4	64	254
74	2.0	10	10	1/2	1/2	4/2	2	1	1/2	1/2	1		7	73	233
74	2.0	10	10	1/2	1/2	4/2	4	1	1/2	1/2	1		7	73	249
76	4.0	10	10	1	1	4/2	3	2	1	1	1	1	2	50	247
76	4.0	10	10	1	1	4/2	5	2	1	1	1	1	2	50	263
76	4.0	10	10	1	1	4/2	3	1	1	1	1	1	3	57	245
76	4.0	10	10	1	1	4/2	5	1	1	1	1	1	3	57	261
76	2.0	10	10	1	1	4/2	2	2	1/2	1/2	1		-1	65	239
76	2.0	10	10	1	1	4/2	4	2	1/2	1/2	1		-1	65	255
76	2.0	10	10	1	1	4/2	2	1	1/2	1/2	1		2	74	234
76	2.0	10	10	1	1	4/2	4	1	1/2	1/2	1		2	74	250
78	1.0	10	10	3/2	3/2	4/2	2	2	1/4	1/4	1		3	69	240
78	1.0	10	10	3/2	3/2	4/2	4	2	1/4	1/4	1		3	69	256
78	1.0	10	10	3/2	3/2	4/2	2	1	1/4	1/4	1		-1	77	235
78	1.0	10	10	3/2	3/2	4/2	4	1	1/4	1/4	1		-1	77	251
79	1.0	10	10	7/4	7/4	4/2	2	2	1/4	1/4	1		1	67	241
79	1.0	10	10	7/4	7/4	4/2	4	2	1/4	1/4	1		1	67	257
79	1.0	10	10	7/4	7/4	4/2	2	1	1/4	1/4	1		4	76	236
79	1.0	10	10	7/4	7/4	4/2	4	1	1/4	1/4	1		4	76	252
80	8.0	11	11	0	0	4/2	3	2	2	2	1	0	2	50	281
80	8.0	11	11	0	0	4/2	5	2	2	2	1	0	2	50	299
80	4.0	11	11	0	0	4/2	3	1	1	1	1	-1	3	57	276
80	4.0	11	11	0	0	4/2	5	1	1	1	1	-1	3	57	294
80	1.0	11	11	0	0	4/2	2	2	1/4	1/4	1		-1	65	271
80	1.0	11	11	0	0	4/2	4	2	1/4	1/4	1		-1	65	289
80	1.0	11	11	0	0	4/2	2	1	1/4	1/4	1		2	74	264
80	1.0	11	11	0	0	4/2	4	1	1/4	1/4	1		2	74	282
81	1.0	11	11	1/4	1/4	4/2	2	2	1/4	1/4	1		4	64	272
81	1.0	11	11	1/4	1/4	4/2	4	2	1/4	1/4	1		4	64	290
81	1.0	11	11	1/4	1/4	4/2	2	1	1/4	1/4	1		0	72	265
81	1.0	11	11	1/4	1/4	4/2	4	1	1/4	1/4	1		0	72	283
82	2.0	11	11	1/2	1/2	4/2	2	2	1/2	1/2	1		-1	65	273
82	2.0	11	11	1/2	1/2	4/2	4	2	1/2	1/2	1		-1	65	291
82	1.0	11	11	1/2	1/2	4/2	2	1	1/4	1/4	1		2	74	266
82	1.0	11	11	1/2	1/2	4/2	4	1	1/4	1/4	1		2	74	284
83	1.0	11	11	3/4	3/4	4/2	2	1	1/4	1/4	1		0	72	267
83	1.0	11	11	3/4	3/4	4/2	4	1	1/4	1/4	1		0	72	285
84	1.0	11	11	1	1	4/2	3	1	1/4	1/4	1		2	62	277
84	1.0	11	11	1	1	4/2	5	1	1/4	1/4	1		2	62	295
84	3.0	11	11	1	1	4/2	2	2	3/4	1/2	3/2		-1	65	274
84	3.0	11	11	1	1	4/2	4	2	3/4	1/2	3/2		-1	65	292
84	1.0	11	11	1	1	4/2	2	1	1/4	1/4	1		-2	70	268
84	1.0	11	11	1	1	4/2	4	1	1/4	1/4	1		-2	70	286
85	1.0	11	11	5/4	5/4	4/2	3	1	1/4	1/4	1		0	60	278
85	1.0	11	11	5/4	5/4	4/2	5	1	1/4	1/4	1		0	60	296
85	1.0	11	11	5/4	5/4	4/2	2	1	1/4	1/4	1		3	69	269
85	1.0	11	11	5/4	5/4	4/2	4	1	1/4	1/4	1		3	69	287
86	1.0	11	11	3/2	3/2	4/2	3	1	1/4	1/4	1		-2	58	279
86	1.0	11	11	3/2	3/2	4/2	5	1	1/4	1/4	1		-2	58	297
86	2.0	11	11	3/2	3/2	4/2	2	1	1/2	1/2	1	1	3	69	270
86	2.0	11	11	3/2	3/2	4/2	4	1	1/2	1/2	1	1	3	69	288
87	1.0	11	11	7/4	7/4	4/2	3	1	1/4	1/4	1		3	57	280
87	1.0	11	11	7/4	7/4	4/2	5	1	1/4	1/4	1		3	57	298
87	1.0	11	11	7/4	7/4	4/2	2	2	1/4	1/4	1		7	61	275
87	1.0	11	11	7/4	7/4	4/2	4	2	1/4	1/4	1		7	61	293
88	8.0	12	12	0	0	4/2	3	2	2	2	1	-1	2	50	311
88	8.0	12	12	0	0	4/2	5	2	2	2	1	-1	2	50	323
88	3.0	12	12	0	0	4/2	3	1	3/4	1/2	3/2		-2	58	307
88	3.0	12	12	0	0	4/2	5	1	3/4	1/2	3/2		-2	58	319
88	4.0	12	12	0	0	4/2	2	2	1	1	1		2	62	305
88	4.0	12	12	0	0	4/2	4	2	1	1	1		2	62	317
88	1.0	12	12	0	0	4/2	2	1	1/4	1/4	1	-1	3	69	300
88	1.0	12	12	0	0	4/2	4	1	1/4	1/4	1	-1	3	69	312
89	2.0	12	12	1/4	1/4	4/2	2	1	1/2	1/2	1		1	67	301
89	2.0	12	12	1/4	1/4	4/2	4	1	1/2	1/2	1		1	67	313
91	0.5	12	12	3/4	3/4	4/2	3	1	1/8	1/8	1		3	57	308
91	0.5	12	12	3/4	3/4	4/2	5	1	1/8	1/8	1		3	57	320
91	0.5	12	12	3/4	3/4	4/2	2	1	1/8	1/8	1		6	66	302
91	0.5	12	12	3/4	3/4	4/2	4	1	1/8	1/8	1		6	66	314
183/2	0.5	12	12	7/8	7/8	4/2	3	1	1/8	1/8	1		1	55	309
183/2	0.5	12	12	7/8	7/8	4/2	5	1	1/8	1/8	1		1	55	321
183/2	0.5	12	12	7/8	7/8	4/2	2	1	1/8	1/8	1		4	64	303
183/2	0.5	12	12	7/8	7/8	4/2	4	1	1/8	1/8	1		4	64	315
92	4.0	12	12	1	1	4/2	3	1	1	1	1		3	57	310
92	4.0	12	12	1	1	4/2	5	1	1	1	1		3	57	322
92	4.0	12	12	1	1	4/2	2	2	1	1	1		2	62	306
92	4.0	12	12	1	1	4/2	4	2	1	1	1		2	62	318
92	4.0	12	12	1	1	4/2	2	1	1	1	1		6	66	304
92	4.0	12	12	1	1	4/2	4	1	1	1	1		6	66	316
