quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
238	1.0	30	30	3/2	3/2	4/2	1	2	1/4	1/4	1		2	62	343
238	2.0	30	30	3/2	3/2	4/2	1	1	1/2	1/2	1	1	3	69	340
239	1.0	30	30	7/4	7/4	4/2	1	2	1/4	1/4	1		0	60	344
240	2.0	31	31	0	0	4/2	2	2	1/2	1/2	1	-1	-1	53	361
240	3.0	31	31	0	0	4/2	2	1	3/4	1/2	3/2		1	55	357
240	2.0	31	31	0	0	4/2	1	2	1/2	1/2	1		5	59	354
240	1.0	31	31	0	0	4/2	1	1	1/4	1/4	1	-1	3	69	350
241	1.0	31	31	1/4	1/4	4/2	1	1	1/4	1/4	1		1	67	351
242	2.0	31	31	1/2	1/2	4/2	2	2	1/2	1/2	1		4	52	362
242	2.0	31	31	1/2	1/2	4/2	1	2	1/2	1/2	1		7	61	355
242	4.0	31	31	1/2	1/2	4/2	1	1	1	1	1		1	67	352
243	1.0	31	31	3/4	3/4	4/2	2	1	1/4	1/4	1		3	57	358
244	4.0	31	31	1	1	4/2	2	2	1	1	1		2	50	363
244	2.0	31	31	1	1	4/2	2	1	1/2	1/2	1		5	59	359
244	4.0	31	31	1	1	4/2	1	2	1	1	1		2	62	356
246	2.0	31	31	3/2	3/2	4/2	2	1	1/2	1/2	1		3	57	360
246	2.0	31	31	3/2	3/2	4/2	1	1	1/2	1/2	1		6	66	353
248	4.0	32	32	0	0	4/2	2	2	1	1	1		5	47	374
248	2.0	32	32	0	0	4/2	2	1	1/2	1/2	1		5	59	370
248	6.0	32	32	0	0	4/2	1	2	3/2	1	3/2		2	62	368
248	1.0	32	32	0	0	4/2	1	1	1/4	1/4	1		8	68	364
249	2.0	32	32	1/4	1/4	4/2	1	1	1/2	1/2	1		3	69	365
250	2.0	32	32	1/2	1/2	4/2	2	1	1/2	1/2	1		2	50	371
251	1.0	32	32	3/4	3/4	4/2	1	1	1/4	1/4	1		8	68	366
252	4.0	32	32	1	1	4/2	2	2	1	1	1	1	3	45	375
252	2.0	32	32	1	1	4/2	2	1	1/2	1/2	1		6	54	372
252	4.0	32	32	1	1	4/2	1	1	1	1	1	1	3	69	367
254	2.0	32	32	3/2	3/2	4/2	2	1	1/2	1/2	1		4	52	373
254	2.0	32	32	3/2	3/2	4/2	1	2	1/2	1/2	1		7	61	369
256	4.0	33	33	0	0	4/2	2	2	1	1	1	-1	3	45	385
256	2.0	33	33	0	0	4/2	2	1	1/2	1/2	1		3	57	381
256	2.0	33	33	0	0	4/2	1	2	1/2	1/2	1		6	66	378
256	4.0	33	33	0	0	4/2	1	1	1	1	1	-1	3	69	376
258	2.0	33	33	1/2	1/2	4/2	2	1	1/2	1/2	1		3	57	382
258	2.0	33	33	1/2	1/2	4/2	1	2	1/2	1/2	1		-1	65	379
260	2.0	33	33	1	1	4/2	2	1	1/2	1/2	1		7	61	383
260	4.0	33	33	1	1	4/2	1	2	1	1	1	1	4	64	380
262	2.0	33	33	3/2	3/2	4/2	2	1	1/2	1/2	1		0	60	384
262	2.0	33	33	3/2	3/2	4/2	1	1	1/2	1/2	1	1	4	76	377
264	3.0	34	34	0	0	4/2	2	1	3/4	1/2	3/2		8	56	391
264	8.0	34	34	0	0	4/2	1	2	2	2	1	0	4	64	390
264	2.0	34	34	0	0	4/2	1	1	1/2	1/2	1	-1	4	76	386
266	2.0	34	34	1/2	1/2	4/2	1	1	1/2	1/2	1		2	74	387
267	2.0	34	34	3/4	3/4	4/2	2	1	1/2	1/2	1		5	59	392
268	2.0	34	34	1	1	4/2	1	1	1/2	1/2	1		7	73	388
269	0.5	34	34	5/4	5/4	4/2	2	1	1/8	1/8	1		3	57	393
539/2	0.5	34	34	11/8	11/8	4/2	2	1	1/8	1/8	1		8	56	394
270	2.0	34	34	3/2	3/2	4/2	2	1	1/2	1/2	1	1	3	57	395
270	2.0	34	34	3/2	3/2	4/2	1	1	1/2	1/2	1	1	0	72	389
272	4.0	35	35	0	0	4/2	2	2	1	1	1		4	52	404
272	2.0	35	35	0	0	4/2	2	1	1/2	1/2	1	-1	3	57	401
272	4.0	35	35	0	0	4/2	1	2	1	1	1	-1	4	64	399
272	2.0	35	35	0	0	4/2	1	1	1/2	1/2	1	-1	0	72	396
274	2.0	35	35	1/2	1/2	4/2	2	1	1/2	1/2	1		8	56	402
274	3.0	35	35	1/2	1/2	4/2	1	1	3/4	1/2	3/2		5	71	397
276	2.0	35	35	1	1	4/2	2	2	1/2	1/2	1		6	54	405
276	4.0	35	35	1	1	4/2	2	1	1	1	1	1	3	57	403
277	1.0	35	35	5/4	5/4	4/2	1	1	1/4	1/4	1		3	69	398
278	2.0	35	35	3/2	3/2	4/2	2	2	1/2	1/2	1		-1	53	406
278	2.0	35	35	3/2	3/2	4/2	1	2	1/2	1/2	1	1	3	69	400
280	3.0	36	36	0	0	4/2	2	2	3/4	1/2	3/2		7	49	412
280	8.0	36	36	0	0	4/2	2	1	2	2	1	-1	3	57	411
280	2.0	36	36	0	0	4/2	1	2	1/2	1/2	1	-1	3	69	407
282	2.0	36	36	1/2	1/2	4/2	1	2	1/2	1/2	1		1	67	408
283	2.0	36	36	3/4	3/4	4/2	2	2	1/2	1/2	1		4	52	413
284	2.0	36	36	1	1	4/2	1	2	1/2	1/2	1		6	66	409
285	0.5	36	36	5/4	5/4	4/2	2	2	1/8	1/8	1		2	50	414
571/2	0.5	36	36	11/8	11/8	4/2	2	2	1/8	1/8	1		7	49	415
286	2.0	36	36	3/2	3/2	4/2	2	2	1/2	1/2	1	1	2	50	416
286	2.0	36	36	3/2	3/2	4/2	1	2	1/2	1/2	1		-1	65	410
288	1.0	37	37	0	0	4/2	2	2	1/4	1/4	1	-1	2	50	422
288	4.0	37	37	0	0	4/2	1	2	1	1	1		4	64	417
289	1.0	37	37	1/4	1/4	4/2	2	2	1/4	1/4	1		7	49	423
290	2.0	37	37	1/2	1/2	4/2	2	2	1/2	1/2	1		0	48	424
290	4.0	37	37	1/2	1/2	4/2	2	1	1	1	1		4	64	420
292	4.0	37	37	1	1	4/2	2	2	1	1	1		2	50	425
292	2.0	37	37	1	1	4/2	1	2	1/2	1/2	1		6	66	418
294	2.0	37	37	3/2	3/2	4/2	2	1	1/2	1/2	1		2	62	421
294	2.0	37	37	3/2	3/2	4/2	1	2	1/2	1/2	1		-1	65	419
296	2.0	38	38	0	0	4/2	2	1	1/2	1/2	1		7	61	430
296	2.0	38	38	0	0	4/2	1	2	1/2	1/2	1		3	69	426
298	2.0	38	38	1/2	1/2	4/2	2	1	1/2	1/2	1		0	60	431
298	3.0	38	38	1/2	1/2	4/2	1	2	3/4	1/2	3/2		4	64	427
300	4.0	38	38	1	1	4/2	2	2	1	1	1		4	52	434
300	2.0	38	38	1	1	4/2	2	1	1/2	1/2	1		8	56	432
301	1.0	38	38	5/4	5/4	4/2	1	2	1/4	1/4	1		-1	65	428
302	2.0	38	38	3/2	3/2	4/2	2	1	1/2	1/2	1	1	5	59	433
302	2.0	38	38	3/2	3/2	4/2	1	2	1/2	1/2	1		1	67	429
304	2.0	39	39	0	0	4/2	2	2	1/2	1/2	1		7	49	444
304	1.0	39	39	0	0	4/2	2	1	1/4	1/4	1	-1	5	59	438
304	4.0	39	39	0	0	4/2	1	2	1	1	1		4	64	435
305	0.5	39	39	1/4	1/4	4/2	2	1	1/8	1/8	1		3	57	439
611/2	0.5	39	39	3/8	3/8	4/2	2	1	1/8	1/8	1		1	55	440
306	2.0	39	39	1/2	1/2	4/2	2	2	1/2	1/2	1		0	48	445
306	3.0	39	39	1/2	1/2	4/2	2	1	3/4	1/2	3/2		3	57	441
308	4.0	39	39	1	1	4/2	2	2	1	1	1		5	47	446
308	2.0	39	39	1	1	4/2	1	2	1/2	1/2	1		2	62	436
309	1.0	39	39	5/4	5/4	4/2	2	1	1/4	1/4	1		8	56	442
310	2.0	39	39	3/2	3/2	4/2	2	1	1/2	1/2	1		1	55	443
310	2.0	39	39	3/2	3/2	4/2	1	2	1/2	1/2	1		5	59	437
312	2.0	40	40	0	0	4/2	2	2	1/2	1/2	1		6	54	454
312	4.0	40	40	0	0	4/2	2	1	1	1	1		3	57	452
312	2.0	40	40	0	0	4/2	1	2	1/2	1/2	1		2	62	448
314	1.0	40	40	1/2	1/2	4/2	2	2	1/4	1/4	1		3	45	455
314	2.0	40	40	1/2	1/2	4/2	1	2	1/2	1/2	1		7	61	449
315	2.0	40	40	3/4	3/4	4/2	2	2	1/2	1/2	1		3	57	456
316	4.0	40	40	1	1	4/2	2	1	1	1	1		5	59	453
316	2.0	40	40	1	1	4/2	1	2	1/2	1/2	1		2	62	450
316	4.0	40	40	1	1	4/2	1	1	1	1	1		5	71	447
317	0.5	40	40	5/4	5/4	4/2	2	2	1/8	1/8	1		1	55	457
635/2	0.5	40	40	11/8	11/8	4/2	2	2	1/8	1/8	1		6	54	458
318	2.0	40	40	3/2	3/2	4/2	2	2	1/2	1/2	1		8	56	459
318	2.0	40	40	3/2	3/2	4/2	1	2	1/2	1/2	1		4	64	451
320	4.0	41	41	0	0	4/2	2	1	1	1	1		3	57	468
320	2.0	41	41	0	0	4/2	1	1	1/2	1/2	1		7	73	460
322	2.0	41	41	1/2	1/2	4/2	2	2	1/2	1/2	1		3	45	470
322	3.0	41	41	1/2	1/2	4/2	1	2	3/4	1/2	3/2		4	64	464
322	2.0	41	41	1/2	1/2	4/2	1	1	1/2	1/2	1		0	72	461
324	4.0	41	41	1	1	4/2	2	2	1	1	1		4	52	471
324	4.0	41	41	1	1	4/2	2	1	1	1	1		5	59	469
324	2.0	41	41	1	1	4/2	1	1	1/2	1/2	1		8	68	462
325	0.5	41	41	5/4	5/4	4/2	1	2	1/8	1/8	1		2	62	465
651/2	0.5	41	41	11/8	11/8	4/2	1	2	1/8	1/8	1		0	60	466
326	2.0	41	41	3/2	3/2	4/2	1	2	1/2	1/2	1	1	2	62	467
326	2.0	41	41	3/2	3/2	4/2	1	1	1/2	1/2	1	1	5	71	463
328	8.0	42	42	0	0	4/2	2	2	2	2	1	1	4	52	482
328	2.0	42	42	0	0	4/2	1	2	1/2	1/2	1	-1	2	62	477
328	4.0	42	42	0	0	4/2	2	1	1	1	1		4	64	480
328	1.0	42	42	0	0	4/2	1	1	1/4	1/4	1	-1	5	71	472
329	0.5	42	42	1/4	1/4	4/2	1	1	1/8	1/8	1		3	69	473
659/2	0.5	42	42	3/8	3/8	4/2	1	1	1/8	1/8	1		1	67	474
330	2.0	42	42	1/2	1/2	4/2	1	2	1/2	1/2	1		0	60	478
330	4.0	42	42	1/2	1/2	4/2	1	1	1	1	1		3	69	475
332	4.0	42	42	1	1	4/2	1	2	1	1	1		5	59	479
334	2.0	42	42	3/2	3/2	4/2	2	1	1/2	1/2	1		5	59	481
334	2.0	42	42	3/2	3/2	4/2	1	1	1/2	1/2	1	1	8	68	476
336	8.0	43	43	0	0	4/2	2	2	2	2	1	0	4	52	493
336	2.0	43	43	0	0	4/2	2	1	1/2	1/2	1		7	61	489
336	6.0	43	43	0	0	4/2	1	2	3/2	1	3/2		4	64	488
336	2.0	43	43	0	0	4/2	1	1	1/2	1/2	1	-1	8	68	483
338	2.0	43	43	1/2	1/2	4/2	2	1	1/2	1/2	1		0	60	490
338	2.0	43	43	1/2	1/2	4/2	1	1	1/2	1/2	1		3	69	484
340	2.0	43	43	1	1	4/2	2	1	1/2	1/2	1		8	56	491
340	1.0	43	43	1	1	4/2	1	1	1/4	1/4	1		5	71	485
341	2.0	43	43	5/4	5/4	4/2	1	1	1/2	1/2	1		4	76	486
342	2.0	43	43	3/2	3/2	4/2	2	1	1/2	1/2	1	1	5	59	492
343	1.0	43	43	7/4	7/4	4/2	1	1	1/4	1/4	1		2	74	487
344	8.0	44	44	0	0	4/2	2	2	2	2	1	-1	4	52	503
344	1.0	44	44	0	0	4/2	2	1	1/4	1/4	1	-1	5	59	498
344	2.0	44	44	0	0	4/2	1	1	1/2	1/2	1		7	73	494
345	0.5	44	44	1/4	1/4	4/2	2	1	1/8	1/8	1		3	57	499
691/2	0.5	44	44	3/8	3/8	4/2	2	1	1/8	1/8	1		1	55	500
346	4.0	44	44	1/2	1/2	4/2	2	1	1	1	1		3	57	501
346	2.0	44	44	1/2	1/2	4/2	1	1	1/2	1/2	1		0	72	495
348	4.0	44	44	1	1	4/2	1	2	1	1	1		4	64	497
348	4.0	44	44	1	1	4/2	1	1	1	1	1		5	71	496
350	2.0	44	44	3/2	3/2	4/2	2	1	1/2	1/2	1		8	56	502
352	8.0	45	45	0	0	4/2	2	1	2	2	1	1	3	57	510
352	2.0	45	45	0	0	4/2	1	2	1/2	1/2	1		6	66	506
354	2.0	45	45	1/2	1/2	4/2	1	2	1/2	1/2	1		-1	65	507
354	4.0	45	45	1/2	1/2	4/2	1	1	1	1	1		3	69	504
356	2.0	45	45	1	1	4/2	1	2	1/2	1/2	1		7	61	508
358	2.0	45	45	3/2	3/2	4/2	1	1	1/2	1/2	1		1	67	505
359	1.0	45	45	7/4	7/4	4/2	1	2	1/4	1/4	1	1	4	64	509
360	8.0	46	46	0	0	4/2	2	1	2	2	1	-1	3	57	519
360	1.0	46	46	0	0	4/2	1	2	1/4	1/4	1	-1	4	64	514
360	2.0	46	46	0	0	4/2	1	1	1/2	1/2	1		6	66	511
361	0.5	46	46	1/4	1/4	4/2	1	2	1/8	1/8	1		2	62	515
723/2	0.5	46	46	3/8	3/8	4/2	1	2	1/8	1/8	1		0	60	516
362	4.0	46	46	1/2	1/2	4/2	1	2	1	1	1		2	62	517
362	2.0	46	46	1/2	1/2	4/2	1	1	1/2	1/2	1		-1	65	512
364	4.0	46	46	1	1	4/2	1	1	1	1	1	1	4	64	513
366	2.0	46	46	3/2	3/2	4/2	1	2	1/2	1/2	1		7	61	518
368	2.0	47	47	0	0	4/2	2	1	1/2	1/2	1		3	57	527
368	2.0	47	47	0	0	4/2	1	2	1/2	1/2	1		0	60	521
368	4.0	47	47	0	0	4/2	1	1	1	1	1	-1	4	64	520
370	4.0	47	47	1/2	1/2	4/2	2	2	1	1	1		4	52	531
370	3.0	47	47	1/2	1/2	4/2	2	1	3/4	1/2	3/2		1	55	528
370	1.0	47	47	1/2	1/2	4/2	1	2	1/4	1/4	1		5	59	522
371	1.0	47	47	3/4	3/4	4/2	1	2	1/4	1/4	1		3	57	523
372	1.0	47	47	1	1	4/2	1	2	1/4	1/4	1		5	59	524
373	1.0	47	47	5/4	5/4	4/2	2	1	1/4	1/4	1		3	57	529
373	1.0	47	47	5/4	5/4	4/2	1	2	1/4	1/4	1		0	60	525
374	2.0	47	47	3/2	3/2	4/2	2	2	1/2	1/2	1		2	50	532
374	2.0	47	47	3/2	3/2	4/2	2	1	1/2	1/2	1	1	5	59	530
374	2.0	47	47	3/2	3/2	4/2	1	2	1/2	1/2	1		2	62	526
376	2.0	48	48	0	0	4/2	2	2	1/2	1/2	1		7	49	539
376	2.0	48	48	0	0	4/2	2	1	1/2	1/2	1	-1	5	59	536
376	6.0	48	48	0	0	4/2	1	2	3/2	1	3/2		4	64	534
378	2.0	48	48	1/2	1/2	4/2	2	2	1/2	1/2	1		0	48	540
378	2.0	48	48	1/2	1/2	4/2	2	1	1/2	1/2	1		3	57	537
380	2.0	48	48	1	1	4/2	2	2	1/2	1/2	1		8	56	541
380	4.0	48	48	1	1	4/2	2	1	1	1	1		5	59	538
380	4.0	48	48	1	1	4/2	1	1	1	1	1		5	71	533
382	2.0	48	48	3/2	3/2	4/2	2	2	1/2	1/2	1	1	5	47	542
382	2.0	48	48	3/2	3/2	4/2	1	2	1/2	1/2	1		2	62	535
384	1.0	49	49	0	0	4/2	2	2	1/4	1/4	1	-1	5	47	550
384	2.0	49	49	0	0	4/2	1	2	1/2	1/2	1		4	64	547
384	2.0	49	49	0	0	4/2	1	1	1/2	1/2	1		7	73	543
385	0.5	49	49	1/4	1/4	4/2	2	2	1/8	1/8	1		3	45	551
771/2	0.5	49	49	3/8	3/8	4/2	2	2	1/8	1/8	1		1	43	552
386	2.0	49	49	1/2	1/2	4/2	2	2	1/2	1/2	1		3	45	553
386	4.0	49	49	1/2	1/2	4/2	1	2	1	1	1		4	64	548
386	2.0	49	49	1/2	1/2	4/2	1	1	1/2	1/2	1		0	72	544
388	4.0	49	49	1	1	4/2	2	2	1	1	1		2	50	554
388	2.0	49	49	1	1	4/2	1	1	1/2	1/2	1		6	66	545
390	2.0	49	49	3/2	3/2	4/2	1	2	1/2	1/2	1		2	62	549
390	2.0	49	49	3/2	3/2	4/2	1	1	1/2	1/2	1	1	5	71	546
392	8.0	50	50	0	0	4/2	2	2	2	2	1	1	4	52	564
392	2.0	50	50	0	0	4/2	1	2	1/2	1/2	1		7	61	560
392	1.0	50	50	0	0	4/2	1	1	1/4	1/4	1	-1	5	71	555
393	0.5	50	50	1/4	1/4	4/2	1	1	1/8	1/8	1		3	69	556
787/2	0.5	50	50	3/8	3/8	4/2	1	1	1/8	1/8	1		1	67	557
394	2.0	50	50	1/2	1/2	4/2	1	2	1/2	1/2	1		0	60	561
394	4.0	50	50	1/2	1/2	4/2	1	1	1	1	1		3	69	558
396	4.0	50	50	1	1	4/2	1	2	1	1	1		5	59	562
398	2.0	50	50	3/2	3/2	4/2	2	1	1/2	1/2	1		5	59	563
398	2.0	50	50	3/2	3/2	4/2	1	1	1/2	1/2	1	1	8	68	559
400	8.0	51	51	0	0	4/2	2	2	2	2	1	0	4	52	573
400	2.0	51	51	0	0	4/2	2	1	1/2	1/2	1		7	61	569
400	8.0	51	51	0	0	4/2	1	2	2	2	1	1	4	64	568
400	2.0	51	51	0	0	4/2	1	1	1/2	1/2	1	-1	8	68	565
402	2.0	51	51	1/2	1/2	4/2	2	1	1/2	1/2	1		0	60	570
402	2.0	51	51	1/2	1/2	4/2	1	1	1/2	1/2	1		3	69	566
404	2.0	51	51	1	1	4/2	2	1	1/2	1/2	1		8	56	571
404	4.0	51	51	1	1	4/2	1	1	1	1	1		5	71	567
406	2.0	51	51	3/2	3/2	4/2	2	1	1/2	1/2	1	1	5	59	572
408	8.0	52	52	0	0	4/2	2	2	2	2	1	0	4	52	582
408	2.0	52	52	0	0	4/2	2	1	1/2	1/2	1	-1	5	59	578
408	8.0	52	52	0	0	4/2	1	2	2	2	1	0	4	64	577
408	2.0	52	52	0	0	4/2	1	1	1/2	1/2	1		7	73	574
410	4.0	52	52	1/2	1/2	4/2	2	1	1	1	1		3	57	579
410	2.0	52	52	1/2	1/2	4/2	1	1	1/2	1/2	1		0	72	575
412	4.0	52	52	1	1	4/2	1	1	1	1	1	1	5	71	576
414	1.0	52	52	3/2	3/2	4/2	2	1	1/4	1/4	1		8	56	580
415	1.0	52	52	7/4	7/4	4/2	2	1	1/4	1/4	1		6	54	581
416	8.0	53	53	0	0	4/2	2	2	2	2	1	-1	4	52	586
416	8.0	53	53	0	0	4/2	2	1	2	2	1		8	56	585
416	8.0	53	53	0	0	4/2	1	2	2	2	1	-1	4	64	584
416	8.0	53	53	0	0	4/2	1	1	2	2	1	-1	5	71	583
