mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
29	29	224	224	4.0	0	0	Chord	4/2	1	2	1	1	1	323						
29	29	228	228	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	324						
29	29	230	230	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	325						
29	29	231	231	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	326						
29	29	224	224	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	327						
29	29	226	226	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	328						
29	29	227	227	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	329						
29	29	228	228	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	330						
29	29	230	230	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	331						
29	29	224	224	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	332						
29	29	226	226	4.0	1/2	1/2	Chord	4/2	2	2	1	1	1	333						
29	29	230	230	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	334						
30	30	232	232	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	335						
30	30	234	234	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	336						
30	30	235	235	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	337						
30	30	236	236	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	338						
30	30	237	237	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	339						
30	30	238	238	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	340						
30	30	232	232	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	341						
30	30	234	234	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	342						
30	30	238	238	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	343						
30	30	239	239	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	344						
30	30	232	232	4.0	0	0	Chord	4/2	2	1	1	1	1	345						
30	30	236	236	4.0	1	1	Chord	4/2	2	1	1	1	1	346						
30	30	232	232	4.0	0	0	Chord	4/2	2	2	1	1	1	347						
30	30	236	236	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	348						
30	30	238	238	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	349						
31	31	240	240	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	350						
31	31	241	241	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	351						
31	31	242	242	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	352						
31	31	246	246	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	353						
31	31	240	240	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	354						
31	31	242	242	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	355						
31	31	244	244	4.0	1	1	Chord	4/2	1	2	1	1	1	356						
31	31	240	240	3.0	0	0	Chord	4/2	2	1	3/4	1/2	3/2	357						
31	31	243	243	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	358						
31	31	244	244	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	359						
31	31	246	246	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	360						
31	31	240	240	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	361						
31	31	242	242	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	362						
31	31	244	244	4.0	1	1	Chord	4/2	2	2	1	1	1	363						
32	32	248	248	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	364						
32	32	249	249	2.0	1/4	1/4	Chord	4/2	1	1	1/2	1/2	1	365						
32	32	251	251	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	366						
32	32	252	252	4.0	1	1	Chord	4/2	1	1	1	1	1	367						
32	32	248	248	6.0	0	0	Chord	4/2	1	2	3/2	1	3/2	368						
32	32	254	254	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	369						
32	32	248	248	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	370						
32	32	250	250	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	371						
32	32	252	252	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	372						
32	32	254	254	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	373						
32	32	248	248	4.0	0	0	Chord	4/2	2	2	1	1	1	374						
32	32	252	252	4.0	1	1	Chord	4/2	2	2	1	1	1	375						
33	33	256	256	4.0	0	0	Chord	4/2	1	1	1	1	1	376						
33	33	262	262	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	377						
33	33	256	256	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	378						
33	33	258	258	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	379						
33	33	260	260	4.0	1	1	Chord	4/2	1	2	1	1	1	380						
33	33	256	256	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	381						
33	33	258	258	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	382						
33	33	260	260	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	383						
33	33	262	262	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	384						
33	33	256	256	4.0	0	0	Chord	4/2	2	2	1	1	1	385						
34	34	264	264	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	386						
34	34	266	266	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	387						
34	34	268	268	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	388						
34	34	270	270	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	389						
34	34	264	264	8.0	0	0	Chord	4/2	1	2	2	2	1	390						
34	34	264	264	3.0	0	0	Chord	4/2	2	1	3/4	1/2	3/2	391						
34	34	267	267	2.0	3/4	3/4	Chord	4/2	2	1	1/2	1/2	1	392						
34	34	269	269	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	393						
34	34	539/2	539/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	394						
34	34	270	270	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	395						
35	35	272	272	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	396						
35	35	274	274	3.0	1/2	1/2	Chord	4/2	1	1	3/4	1/2	3/2	397						
35	35	277	277	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	398						
35	35	272	272	4.0	0	0	Chord	4/2	1	2	1	1	1	399						
35	35	278	278	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	400						
35	35	272	272	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	401						
35	35	274	274	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	402						
35	35	276	276	4.0	1	1	Chord	4/2	2	1	1	1	1	403						
35	35	272	272	4.0	0	0	Chord	4/2	2	2	1	1	1	404						
35	35	276	276	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	405						
35	35	278	278	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	406						
36	36	280	280	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	407						
36	36	282	282	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	408						
36	36	284	284	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	409						
36	36	286	286	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	410						
36	36	280	280	8.0	0	0	Chord	4/2	2	1	2	2	1	411						
36	36	280	280	3.0	0	0	Chord	4/2	2	2	3/4	1/2	3/2	412						
36	36	283	283	2.0	3/4	3/4	Chord	4/2	2	2	1/2	1/2	1	413						
36	36	285	285	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	414						
36	36	571/2	571/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	415						
36	36	286	286	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	416						
37	37	288	288	4.0	0	0	Chord	4/2	1	2	1	1	1	417						
37	37	292	292	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	418						
37	37	294	294	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	419						
37	37	290	290	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	420						
37	37	294	294	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	421						
37	37	288	288	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	422						
37	37	289	289	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	423						
37	37	290	290	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	424						
37	37	292	292	4.0	1	1	Chord	4/2	2	2	1	1	1	425						
38	38	296	296	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	426						
38	38	298	298	3.0	1/2	1/2	Chord	4/2	1	2	3/4	1/2	3/2	427						
38	38	301	301	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	428						
38	38	302	302	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	429						
38	38	296	296	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	430						
38	38	298	298	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	431						
38	38	300	300	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	432						
38	38	302	302	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	433						
38	38	300	300	4.0	1	1	Chord	4/2	2	2	1	1	1	434						
39	39	304	304	4.0	0	0	Chord	4/2	1	2	1	1	1	435						
39	39	308	308	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	436						
39	39	310	310	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	437						
39	39	304	304	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	438						
39	39	305	305	0.5	1/4	1/4	Chord	4/2	2	1	1/8	1/8	1	439						
39	39	611/2	611/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	440						
39	39	306	306	3.0	1/2	1/2	Chord	4/2	2	1	3/4	1/2	3/2	441						
39	39	309	309	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	442						
39	39	310	310	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	443						
39	39	304	304	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	444						
39	39	306	306	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	445						
39	39	308	308	4.0	1	1	Chord	4/2	2	2	1	1	1	446						
40	40	316	316	4.0	1	1	Chord	4/2	1	1	1	1	1	447						
40	40	312	312	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	448						
40	40	314	314	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	449						
40	40	316	316	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	450						
40	40	318	318	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	451						
40	40	312	312	4.0	0	0	Chord	4/2	2	1	1	1	1	452						
40	40	316	316	4.0	1	1	Chord	4/2	2	1	1	1	1	453						
40	40	312	312	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	454						
40	40	314	314	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	455						
40	40	315	315	2.0	3/4	3/4	Chord	4/2	2	2	1/2	1/2	1	456						
40	40	317	317	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	457						
40	40	635/2	635/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	458						
40	40	318	318	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	459						
41	41	320	320	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	460						
41	41	322	322	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	461						
41	41	324	324	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	462						
41	41	326	326	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	463						
41	41	322	322	3.0	1/2	1/2	Chord	4/2	1	2	3/4	1/2	3/2	464						
41	41	325	325	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	465						
41	41	651/2	651/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	466						
41	41	326	326	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	467						
41	41	320	320	4.0	0	0	Chord	4/2	2	1	1	1	1	468						
41	41	324	324	4.0	1	1	Chord	4/2	2	1	1	1	1	469						
41	41	322	322	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	470						
41	41	324	324	4.0	1	1	Chord	4/2	2	2	1	1	1	471						
42	42	328	328	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	472						
42	42	329	329	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	473						
42	42	659/2	659/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	474						
42	42	330	330	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	475						
42	42	334	334	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	476						
42	42	328	328	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	477						
42	42	330	330	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	478						
42	42	332	332	4.0	1	1	Chord	4/2	1	2	1	1	1	479						
42	42	328	328	4.0	0	0	Chord	4/2	2	1	1	1	1	480						
42	42	334	334	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	481						
42	42	328	328	8.0	0	0	Chord	4/2	2	2	2	2	1	482						
43	43	336	336	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	483						
43	43	338	338	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	484						
43	43	340	340	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	485						
43	43	341	341	2.0	5/4	5/4	Chord	4/2	1	1	1/2	1/2	1	486						
43	43	343	343	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	487						
43	43	336	336	6.0	0	0	Chord	4/2	1	2	3/2	1	3/2	488						
43	43	336	336	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	489						
43	43	338	338	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	490						
43	43	340	340	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	491						
43	43	342	342	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	492						
43	43	336	336	8.0	0	0	Chord	4/2	2	2	2	2	1	493						
44	44	344	344	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	494						
44	44	346	346	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	495						
44	44	348	348	4.0	1	1	Chord	4/2	1	1	1	1	1	496						
44	44	348	348	4.0	1	1	Chord	4/2	1	2	1	1	1	497						
44	44	344	344	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	498						
44	44	345	345	0.5	1/4	1/4	Chord	4/2	2	1	1/8	1/8	1	499						
44	44	691/2	691/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	500						
44	44	346	346	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	501						
44	44	350	350	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	502						
44	44	344	344	8.0	0	0	Chord	4/2	2	2	2	2	1	503						
45	45	354	354	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	504						
45	45	358	358	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	505						
45	45	352	352	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	506						
45	45	354	354	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	507						
45	45	356	356	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	508						
45	45	359	359	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	509						
45	45	352	352	8.0	0	0	Chord	4/2	2	1	2	2	1	510						
46	46	360	360	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	511						
46	46	362	362	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	512						
46	46	364	364	4.0	1	1	Chord	4/2	1	1	1	1	1	513						
46	46	360	360	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	514						
46	46	361	361	0.5	1/4	1/4	Chord	4/2	1	2	1/8	1/8	1	515						
46	46	723/2	723/2	0.5	3/8	3/8	Chord	4/2	1	2	1/8	1/8	1	516						
46	46	362	362	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	517						
46	46	366	366	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	518						
46	46	360	360	8.0	0	0	Chord	4/2	2	1	2	2	1	519						
47	47	368	368	4.0	0	0	Chord	4/2	1	1	1	1	1	520						
47	47	368	368	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	521						
47	47	370	370	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	522						
47	47	371	371	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	523						
47	47	372	372	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	524						
47	47	373	373	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	525						
47	47	374	374	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	526						
47	47	368	368	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	527						
47	47	370	370	3.0	1/2	1/2	Chord	4/2	2	1	3/4	1/2	3/2	528						
47	47	373	373	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	529						
47	47	374	374	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	530						
47	47	370	370	4.0	1/2	1/2	Chord	4/2	2	2	1	1	1	531						
47	47	374	374	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	532						
48	48	380	380	4.0	1	1	Chord	4/2	1	1	1	1	1	533						
48	48	376	376	6.0	0	0	Chord	4/2	1	2	3/2	1	3/2	534						
48	48	382	382	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	535						
48	48	376	376	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	536						
48	48	378	378	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	537						
48	48	380	380	4.0	1	1	Chord	4/2	2	1	1	1	1	538						
48	48	376	376	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	539						
48	48	378	378	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	540						
48	48	380	380	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	541						
48	48	382	382	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	542						
49	49	384	384	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	543						
49	49	386	386	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	544						
49	49	388	388	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	545						
49	49	390	390	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	546						
49	49	384	384	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	547						
49	49	386	386	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	548						
49	49	390	390	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	549						
49	49	384	384	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	550						
49	49	385	385	0.5	1/4	1/4	Chord	4/2	2	2	1/8	1/8	1	551						
49	49	771/2	771/2	0.5	3/8	3/8	Chord	4/2	2	2	1/8	1/8	1	552						
49	49	386	386	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	553						
49	49	388	388	4.0	1	1	Chord	4/2	2	2	1	1	1	554						
50	50	392	392	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	555						
50	50	393	393	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	556						
50	50	787/2	787/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	557						
50	50	394	394	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	558						
50	50	398	398	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	559						
50	50	392	392	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	560						
50	50	394	394	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	561						
50	50	396	396	4.0	1	1	Chord	4/2	1	2	1	1	1	562						
50	50	398	398	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	563						
50	50	392	392	8.0	0	0	Chord	4/2	2	2	2	2	1	564						
51	51	400	400	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	565						
51	51	402	402	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	566						
51	51	404	404	4.0	1	1	Chord	4/2	1	1	1	1	1	567						
51	51	400	400	8.0	0	0	Chord	4/2	1	2	2	2	1	568						
51	51	400	400	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	569						
51	51	402	402	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	570						
51	51	404	404	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	571						
51	51	406	406	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	572						
51	51	400	400	8.0	0	0	Chord	4/2	2	2	2	2	1	573						
52	52	408	408	0.0	0	0	Tempo	4/2	1	1	0					𝅗𝅥=65	130.0	𝅗𝅥	65.0	0.0
52	52	408	408	0.0	0	0	StaffText	4/2	1	1	0				<i>rit.</i>					
52	52	408	408	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	574						
52	52	410	410	0.0	1/2	1/2	Tempo	4/2	1	1	0					𝅗𝅥=60	120.0	𝅗𝅥	60.0	0.0
52	52	410	410	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	575						
52	52	412	412	0.0	1	1	Tempo	4/2	1	1	0					𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
52	52	412	412	4.0	1	1	Chord	4/2	1	1	1	1	1	576						
52	52	414	414	0.0	3/2	3/2	Tempo	4/2	1	1	0					𝅗𝅥=40	80.0	𝅗𝅥	40.0	0.0
52	52	408	408	8.0	0	0	Chord	4/2	1	2	2	2	1	577						
52	52	408	408	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	578						
52	52	410	410	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	579						
52	52	414	414	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	580						
52	52	415	415	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	581						
52	52	408	408	8.0	0	0	Chord	4/2	2	2	2	2	1	582						
53	53	416	416	0.0	0	0	Tempo	4/2	1	1	0					𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
53	53	416	416	8.0	0	0	Chord	4/2	1	1	2	2	1	583						
53	53	416	416	8.0	0	0	Chord	4/2	1	2	2	2	1	584						
53	53	416	416	8.0	0	0	Chord	4/2	2	1	2	2	1	585						
53	53	416	416	8.0	0	0	Chord	4/2	2	2	2	2	1	586						
