mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
46	46	367	367	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	612						
47	47	368	368	0.0	0	0	Tempo	4/2	1	1	0					𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
47	47	368	368	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	613						
47	47	370	370	0.0	1/2	1/2	Tempo	4/2	1	1	0					𝅗𝅥=40	80.0	𝅗𝅥	40.0	0.0
47	47	370	370	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	614						
47	47	372	372	0.0	1	1	Tempo	4/2	1	1	0					𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0
47	47	372	372	4.0	1	1	Chord	4/2	1	1	1	1	1	615						
47	47	368	368	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	616						
47	47	370	370	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	617						
47	47	372	372	4.0	1	1	Chord	4/2	1	2	1	1	1	618						
47	47	368	368	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	619						
47	47	370	370	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	620						
47	47	372	372	4.0	1	1	Chord	4/2	2	1	1	1	1	621						
47	47	368	368	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	622						
47	47	369	369	0.5	1/4	1/4	Chord	4/2	2	2	1/8	1/8	1	623						
47	47	739/2	739/2	0.5	3/8	3/8	Chord	4/2	2	2	1/8	1/8	1	624						
47	47	370	370	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	625						
47	47	372	372	4.0	1	1	Chord	4/2	2	2	1	1	1	626						
